//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=1000
SampleCnt=7135      
StartTime=2022/09/27 08:53:37
EndTime=2022/09/27 10:52:31
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2022/09/27,08:56:22,-0.0430,27.044,0.037,0.068,65.144,996.531,-3.469,0.74,0.74,35.35,99.33,7.924,8.20,7.946,7.947,
2022/09/27,08:56:23,-0.0430,27.056,0.037,0.068,65.141,996.527,-3.473,0.72,0.72,35.43,99.37,7.928,8.22,7.950,7.950,
2022/09/27,08:56:24,-0.0430,27.020,0.037,0.068,65.271,996.537,-3.463,0.73,0.73,35.39,99.18,7.916,8.20,7.938,7.938,
2022/09/27,08:56:25,-0.0645,27.014,0.037,0.068,65.288,996.539,-3.461,0.72,0.72,35.35,99.29,7.924,8.24,7.946,7.946,
2022/09/27,08:56:26,-0.0645,26.970,0.037,0.068,65.390,996.551,-3.449,0.72,0.72,35.35,99.30,7.929,8.20,7.951,7.951,
2022/09/27,08:56:27,-0.0430,26.929,0.037,0.068,65.504,996.562,-3.438,0.72,0.72,35.34,99.30,7.930,8.22,7.951,7.952,
2022/09/27,08:56:28,-0.0645,26.890,0.037,0.068,65.577,996.573,-3.427,0.71,0.71,35.35,99.43,7.947,8.22,7.968,7.969,
2022/09/27,08:56:29,-0.0430,26.921,0.037,0.068,65.487,996.564,-3.435,0.71,0.71,35.34,99.45,7.946,8.20,7.968,7.968,
2022/09/27,08:56:30,-0.0645,26.907,0.037,0.068,65.500,996.568,-3.432,0.72,0.72,35.34,99.37,7.937,8.23,7.959,7.959,
2022/09/27,08:56:31,-0.0645,26.919,0.037,0.068,65.477,996.565,-3.435,0.72,0.72,35.38,99.37,7.935,8.22,7.957,7.957,
2022/09/27,08:56:32,-0.0645,26.973,0.037,0.068,65.374,996.550,-3.450,0.71,0.71,35.34,99.35,7.930,8.22,7.952,7.952,
2022/09/27,08:56:33,-0.0430,27.003,0.037,0.068,65.271,996.542,-3.458,0.71,0.71,35.39,99.32,7.926,8.24,7.948,7.948,
2022/09/27,08:56:34,-0.0430,27.071,0.037,0.068,65.122,996.523,-3.477,0.72,0.72,35.38,99.26,7.916,8.22,7.937,7.938,
2022/09/27,08:56:35,-0.0645,27.054,0.037,0.068,65.259,996.528,-3.472,0.70,0.70,35.36,99.29,7.917,8.22,7.938,7.939,
2022/09/27,08:56:36,-0.0430,26.990,0.037,0.068,65.322,996.545,-3.454,0.72,0.72,35.35,99.34,7.924,8.22,7.946,7.946,
2022/09/27,08:56:37,-0.0645,26.873,0.037,0.068,65.435,996.577,-3.422,0.72,0.72,35.39,99.47,7.943,8.20,7.965,7.965,
2022/09/27,08:56:38,-0.0430,26.906,0.037,0.068,65.243,996.568,-3.431,0.71,0.71,35.35,99.28,7.925,8.21,7.947,7.948,
2022/09/27,08:56:39,-0.0645,26.895,0.037,0.068,65.293,996.571,-3.428,0.71,0.71,35.42,99.38,7.939,8.21,7.961,7.961,
2022/09/27,08:56:40,-0.0645,26.872,0.037,0.068,65.221,996.578,-3.422,0.72,0.72,35.39,99.31,7.934,8.20,7.955,7.956,
2022/09/27,08:56:41,-0.0645,26.801,0.037,0.068,65.396,996.597,-3.403,0.69,0.69,35.40,99.32,7.945,8.21,7.967,7.967,
2022/09/27,08:56:42,-0.0645,26.743,0.037,0.068,65.498,996.613,-3.387,0.73,0.73,35.43,99.38,7.964,8.20,7.986,7.986,
2022/09/27,08:56:43,-0.0645,26.674,0.037,0.068,65.651,996.632,-3.368,0.70,0.70,35.51,99.38,7.973,8.22,7.994,7.995,
2022/09/27,08:56:44,-0.0645,26.685,0.037,0.068,65.490,996.629,-3.371,0.70,0.70,35.50,99.39,7.964,8.22,7.986,7.986,
2022/09/27,08:56:45,-0.0430,26.688,0.037,0.068,65.479,996.628,-3.372,0.71,0.71,35.52,99.30,7.954,8.22,7.976,7.976,
2022/09/27,08:56:46,-0.0430,26.711,0.037,0.068,65.456,996.622,-3.378,0.70,0.70,35.52,99.36,7.959,8.21,7.980,7.981,
2022/09/27,08:56:47,-0.0645,26.703,0.037,0.068,65.478,996.624,-3.376,0.69,0.69,35.52,99.31,7.956,8.22,7.977,7.978,
2022/09/27,08:56:48,-0.0645,26.675,0.037,0.068,65.434,996.632,-3.368,0.71,0.71,35.59,99.33,7.961,8.22,7.983,7.983,
2022/09/27,08:56:49,-0.0645,26.625,0.037,0.068,65.546,996.645,-3.355,0.69,0.69,35.59,99.40,7.973,8.23,7.994,7.995,
2022/09/27,08:56:50,-0.0645,26.687,0.037,0.068,65.385,996.628,-3.371,0.69,0.69,35.58,99.33,7.959,8.20,7.980,7.981,
2022/09/27,08:56:51,-0.0645,26.653,0.037,0.068,65.423,996.637,-3.362,0.70,0.70,35.55,99.19,7.951,8.22,7.973,7.973,
2022/09/27,08:56:52,-0.0430,26.622,0.037,0.068,65.506,996.646,-3.354,0.70,0.70,35.61,99.33,7.969,8.22,7.990,7.991,
2022/09/27,08:56:53,-0.0430,26.637,0.037,0.068,65.374,996.642,-3.358,0.69,0.69,35.60,99.40,7.972,8.20,7.994,7.994,
2022/09/27,08:56:54,-0.0430,26.660,0.037,0.068,65.373,996.636,-3.364,0.72,0.72,35.59,99.38,7.970,8.23,7.992,7.992,
2022/09/27,08:56:55,-0.0645,26.631,0.037,0.068,65.402,996.643,-3.356,0.70,0.70,35.61,99.21,7.958,8.22,7.980,7.980,
2022/09/27,08:56:56,-0.0430,26.613,0.037,0.068,65.466,996.648,-3.351,0.70,0.70,35.55,99.28,7.965,8.20,7.987,7.987,
2022/09/27,08:56:57,-0.0430,26.604,0.037,0.068,65.494,996.651,-3.349,0.71,0.71,35.63,99.36,7.972,8.21,7.994,7.994,
2022/09/27,08:56:58,-0.0645,26.544,0.037,0.068,65.606,996.667,-3.333,0.69,0.69,35.60,99.22,7.967,8.24,7.989,7.989,
2022/09/27,08:56:59,-0.0430,26.484,0.037,0.068,65.705,996.683,-3.316,0.71,0.71,35.60,99.30,7.981,8.20,8.002,8.003,
2022/09/27,08:57:00,-0.0430,26.459,0.037,0.068,65.782,996.690,-3.310,0.70,0.70,35.65,99.29,7.979,8.20,8.000,8.001,
2022/09/27,08:57:01,-0.0430,26.494,0.037,0.068,65.716,996.681,-3.319,0.68,0.68,35.60,99.39,7.984,8.23,8.005,8.006,
2022/09/27,08:57:02,-0.0430,26.496,0.037,0.068,65.766,996.680,-3.320,0.72,0.72,35.55,99.23,7.971,8.22,7.993,7.993,
2022/09/27,08:57:03,-0.0430,26.482,0.037,0.068,65.821,996.684,-3.316,0.71,0.71,35.59,99.27,7.970,8.22,7.992,7.992,
2022/09/27,08:57:04,-0.0430,26.472,0.037,0.068,65.841,996.687,-3.313,0.71,0.71,35.58,99.35,7.979,8.22,8.001,8.001,
2022/09/27,08:57:05,-0.0430,26.494,0.037,0.068,65.781,996.681,-3.319,0.72,0.72,35.54,99.23,7.969,8.19,7.990,7.991,
2022/09/27,08:57:06,-0.0645,26.479,0.037,0.068,65.811,996.685,-3.315,0.71,0.71,35.58,99.16,7.967,8.20,7.988,7.989,
2022/09/27,08:57:07,-0.0430,26.483,0.037,0.068,65.882,996.684,-3.316,0.69,0.69,35.58,99.30,7.975,8.22,7.997,7.997,
2022/09/27,08:57:08,-0.0430,26.476,0.037,0.068,65.881,996.686,-3.314,0.71,0.71,35.56,99.22,7.971,8.22,7.992,7.993,
2022/09/27,08:57:09,-0.0645,26.488,0.037,0.068,65.777,996.682,-3.318,0.72,0.72,35.58,99.19,7.967,8.20,7.988,7.989,
2022/09/27,08:57:10,-0.0430,26.465,0.037,0.068,65.827,996.688,-3.311,0.68,0.68,35.59,99.34,7.983,8.23,8.005,8.005,
2022/09/27,08:57:11,-0.0430,26.445,0.037,0.068,65.867,996.694,-3.306,0.72,0.72,35.55,99.32,7.981,8.20,8.003,8.003,
2022/09/27,08:57:12,-0.0430,26.476,0.037,0.068,65.767,996.686,-3.314,0.69,0.69,35.54,99.14,7.960,8.21,7.981,7.982,
2022/09/27,08:57:13,-0.0430,26.522,0.037,0.068,65.693,996.673,-3.327,0.70,0.70,35.63,99.22,7.962,8.19,7.984,7.984,
2022/09/27,08:57:14,-0.0430,26.553,0.037,0.068,65.553,996.665,-3.335,0.72,0.72,35.59,99.23,7.965,8.20,7.987,7.987,
2022/09/27,08:57:15,-0.0430,26.556,0.037,0.068,65.590,996.664,-3.336,0.69,0.69,35.63,99.09,7.953,8.20,7.975,7.975,
2022/09/27,08:57:16,-0.0430,26.587,0.037,0.068,65.438,996.656,-3.344,0.68,0.68,35.61,99.27,7.966,8.20,7.988,7.988,
2022/09/27,08:57:17,-0.0430,26.545,0.037,0.068,65.475,996.667,-3.333,0.68,0.68,35.61,99.28,7.974,8.22,7.995,7.996,
2022/09/27,08:57:18,-0.0430,26.547,0.037,0.068,65.485,996.666,-3.334,0.69,0.69,35.63,99.19,7.969,8.20,7.991,7.991,
2022/09/27,08:57:19,-0.0430,26.511,0.037,0.068,65.442,996.676,-3.324,0.71,0.71,35.65,99.24,7.975,8.19,7.996,7.996,
2022/09/27,08:57:20,-0.0430,26.472,0.037,0.068,65.529,996.687,-3.313,0.68,0.68,35.67,99.18,7.978,8.21,7.999,7.999,
2022/09/27,08:57:21,-0.0430,26.436,0.037,0.068,65.591,996.696,-3.304,0.69,0.69,35.67,99.31,7.988,8.22,8.010,8.010,
2022/09/27,08:57:22,-0.0430,26.503,0.037,0.068,65.474,996.678,-3.322,0.70,0.70,35.67,99.20,7.973,8.22,7.994,7.995,
2022/09/27,08:57:23,-0.0430,26.511,0.037,0.068,65.378,996.676,-3.324,0.71,0.71,35.73,99.17,7.971,8.21,7.992,7.993,
2022/09/27,08:57:24,-0.0430,26.536,0.037,0.068,65.328,996.669,-3.331,0.68,0.68,35.80,99.22,7.976,8.22,7.998,7.998,
2022/09/27,08:57:25,-0.0645,26.561,0.037,0.068,65.281,996.662,-3.338,0.72,0.72,35.73,99.09,7.961,8.20,7.982,7.983,
2022/09/27,08:57:26,-0.0430,26.560,0.037,0.067,65.244,996.663,-3.337,0.72,0.72,35.93,99.07,7.959,8.19,7.981,7.981,
2022/09/27,08:57:27,-0.0430,26.592,0.037,0.068,65.227,996.654,-3.346,0.73,0.73,35.98,99.17,7.962,8.22,7.984,7.984,
2022/09/27,08:57:28,-0.0430,26.613,0.037,0.067,65.185,996.648,-3.352,0.65,0.65,35.77,99.02,7.947,8.21,7.969,7.969,
2022/09/27,08:57:29,-0.0430,26.596,0.037,0.067,65.125,996.653,-3.347,0.70,0.70,35.76,99.03,7.945,8.20,7.967,7.967,
2022/09/27,08:57:30,-0.0645,26.570,0.037,0.067,65.203,996.660,-3.340,0.70,0.70,35.97,99.08,7.955,8.20,7.977,7.977,
2022/09/27,08:57:31,-0.0430,26.572,0.037,0.067,65.130,996.659,-3.340,0.27,0.27,0.08,99.03,7.951,8.19,7.973,7.973,
2022/09/27,08:57:32,-0.0430,26.517,0.037,0.067,65.100,996.674,-3.326,0.18,0.18,0.00,99.21,7.974,8.22,7.996,7.996,
2022/09/27,08:57:33,-0.0430,26.572,0.037,0.067,65.032,996.659,-3.340,0.15,0.15,0.01,99.13,7.959,8.22,7.980,7.981,
2022/09/27,08:57:34,-0.0645,26.566,0.037,0.067,65.063,996.661,-3.339,0.29,0.29,0.00,99.13,7.964,8.22,7.986,7.986,
2022/09/27,08:57:35,-0.0645,26.502,0.037,0.067,65.069,996.678,-3.322,0.14,0.14,0.00,99.16,7.972,8.22,7.993,7.994,
2022/09/27,08:57:36,-0.0430,26.504,0.037,0.067,65.102,996.678,-3.322,0.20,0.20,-0.01,99.18,7.974,8.22,7.996,7.996,
2022/09/27,08:57:37,-0.0430,26.462,0.037,0.067,65.169,996.689,-3.311,0.27,0.27,0.00,99.10,7.973,8.20,7.995,7.995,
2022/09/27,08:57:38,-0.0645,26.486,0.037,0.067,65.168,996.683,-3.317,0.11,0.11,0.00,99.21,7.976,8.21,7.998,7.998,
2022/09/27,08:57:39,-0.0430,26.488,0.037,0.067,65.139,996.682,-3.318,0.22,0.22,0.00,99.19,7.974,8.21,7.995,7.996,
2022/09/27,08:57:40,-0.0430,26.479,0.037,0.067,65.117,996.685,-3.315,0.19,0.19,-0.01,99.17,7.974,8.20,7.995,7.996,
2022/09/27,08:57:41,-0.0430,26.432,0.037,0.067,65.201,996.697,-3.303,0.16,0.16,0.00,99.15,7.975,8.24,7.997,7.997,
2022/09/27,08:57:42,-0.0645,26.429,0.037,0.067,65.207,996.698,-3.302,0.29,0.29,0.00,99.15,7.970,8.20,7.991,7.992,
2022/09/27,08:57:43,-0.0430,26.467,0.037,0.067,65.063,996.688,-3.312,0.12,0.12,-0.01,99.18,7.971,8.21,7.993,7.993,
2022/09/27,08:57:44,-0.0430,26.460,0.037,0.067,65.112,996.690,-3.310,0.25,0.25,-0.01,99.11,7.971,8.22,7.992,7.993,
2022/09/27,08:57:45,-0.0430,26.456,0.037,0.067,65.174,996.691,-3.309,0.19,0.19,0.00,99.16,7.977,8.22,7.999,7.999,
2022/09/27,08:57:46,-0.0645,26.481,0.037,0.067,65.143,996.684,-3.316,0.14,0.14,-0.01,99.11,7.968,8.22,7.990,7.990,
2022/09/27,08:57:47,-0.0430,26.381,0.037,0.067,65.441,996.711,-3.289,0.30,0.30,0.00,99.24,7.991,8.20,8.013,8.013,
2022/09/27,08:57:48,-0.0430,26.366,0.037,0.067,65.497,996.715,-3.285,0.11,0.11,-0.01,99.24,7.988,8.20,8.010,8.010,
2022/09/27,08:57:49,-0.0430,26.380,0.037,0.068,65.540,996.711,-3.288,0.23,0.23,-0.01,99.28,7.990,8.22,8.011,8.012,
2022/09/27,08:57:50,-0.0430,26.346,0.037,0.068,65.638,996.720,-3.279,0.19,0.19,-0.03,99.26,7.990,8.20,8.011,8.012,
2022/09/27,08:57:51,-0.0430,26.378,0.037,0.067,65.504,996.712,-3.288,0.16,0.16,-0.01,99.31,7.989,8.22,8.011,8.011,
2022/09/27,08:57:52,-0.0430,26.343,0.037,0.068,65.577,996.721,-3.278,0.29,0.29,-0.01,99.20,7.984,8.21,8.005,8.006,
2022/09/27,08:57:53,-0.0430,26.295,0.037,0.068,65.746,996.734,-3.266,0.49,0.49,32.22,99.34,7.998,8.19,8.020,8.020,
2022/09/27,08:57:54,-0.0430,26.295,0.037,0.068,65.717,996.734,-3.266,0.66,0.66,35.51,99.23,7.981,8.22,8.002,8.003,
2022/09/27,08:57:55,-0.0430,26.229,0.037,0.068,65.889,996.752,-3.248,0.69,0.69,35.63,99.27,7.982,8.22,8.004,8.004,
2022/09/27,08:57:56,-0.0430,26.325,0.037,0.068,65.779,996.726,-3.274,0.65,0.65,35.54,99.17,7.969,8.20,7.991,7.991,
2022/09/27,08:57:57,-0.0430,26.376,0.037,0.067,65.501,996.712,-3.287,0.68,0.68,35.59,99.10,7.956,8.22,7.977,7.978,
2022/09/27,08:57:58,-0.0430,26.402,0.037,0.068,65.611,996.705,-3.294,0.69,0.69,35.58,99.18,7.967,8.20,7.988,7.989,
2022/09/27,08:57:59,-0.0430,26.387,0.037,0.068,65.723,996.710,-3.290,0.70,0.70,35.54,99.24,7.979,8.21,8.001,8.001,
2022/09/27,08:58:00,-0.0430,26.338,0.037,0.068,65.775,996.723,-3.277,0.69,0.69,35.56,99.26,7.985,8.22,8.006,8.007,
2022/09/27,08:58:01,-0.0430,26.341,0.037,0.068,65.770,996.722,-3.278,0.69,0.69,35.52,99.26,7.987,8.22,8.009,8.009,
2022/09/27,08:58:02,-0.0430,26.325,0.037,0.068,65.770,996.726,-3.274,0.71,0.71,35.55,99.21,7.981,8.19,8.002,8.003,
2022/09/27,08:58:03,-0.0430,26.339,0.037,0.068,65.683,996.722,-3.277,0.71,0.71,35.56,99.22,7.980,8.22,8.001,8.002,
2022/09/27,08:58:04,-0.0430,26.368,0.037,0.068,65.605,996.715,-3.285,0.71,0.71,35.59,99.26,7.984,8.21,8.006,8.006,
2022/09/27,08:58:05,-0.0430,26.385,0.037,0.067,65.408,996.710,-3.290,0.67,0.67,35.60,99.19,7.982,8.22,8.003,8.004,
2022/09/27,08:58:06,-0.0430,26.391,0.037,0.067,65.259,996.708,-3.291,0.69,0.69,35.64,99.13,7.975,8.19,7.996,7.997,
2022/09/27,08:58:07,-0.0215,26.444,0.037,0.067,65.089,996.694,-3.306,0.67,0.67,35.73,99.26,7.980,8.22,8.002,8.002,
2022/09/27,08:58:08,-0.0430,26.476,0.037,0.067,64.836,996.685,-3.315,0.67,0.67,35.79,99.07,7.964,8.20,7.986,7.986,
2022/09/27,08:58:09,-0.0430,26.461,0.037,0.067,64.663,996.689,-3.310,0.66,0.66,35.80,99.17,7.974,8.20,7.996,7.996,
2022/09/27,08:58:10,-0.0430,26.545,0.036,0.067,64.449,996.666,-3.333,0.65,0.65,35.83,99.03,7.955,8.19,7.977,7.977,
2022/09/27,08:58:11,-0.0430,26.585,0.036,0.066,64.248,996.656,-3.344,0.64,0.64,35.92,98.98,7.948,8.21,7.970,7.970,
2022/09/27,08:58:12,-0.0430,26.607,0.036,0.066,64.166,996.650,-3.350,0.64,0.64,35.94,99.01,7.949,8.20,7.970,7.971,
2022/09/27,08:58:13,-0.0430,26.624,0.036,0.066,63.896,996.645,-3.355,0.63,0.63,35.97,98.95,7.943,8.19,7.964,7.965,
2022/09/27,08:58:14,-0.0430,26.578,0.036,0.066,63.828,996.657,-3.342,0.62,0.62,35.98,99.00,7.953,8.22,7.974,7.974,
2022/09/27,08:58:15,-0.0430,26.605,0.036,0.066,63.804,996.650,-3.350,0.61,0.61,36.02,98.93,7.944,8.20,7.965,7.965,
2022/09/27,08:58:16,-0.0430,26.601,0.036,0.066,63.897,996.651,-3.349,0.63,0.63,36.04,98.93,7.944,8.20,7.966,7.966,
2022/09/27,08:58:17,-0.0430,26.577,0.036,0.066,63.960,996.658,-3.342,0.64,0.64,36.02,99.08,7.961,8.22,7.982,7.982,
2022/09/27,08:58:18,-0.0430,26.596,0.036,0.066,63.971,996.652,-3.347,0.63,0.63,35.98,98.98,7.950,8.22,7.972,7.972,
2022/09/27,08:58:19,-0.0430,26.600,0.036,0.066,64.137,996.651,-3.348,0.61,0.61,35.93,98.99,7.948,8.21,7.970,7.970,
2022/09/27,08:58:20,-0.0430,26.601,0.036,0.066,64.231,996.651,-3.349,0.63,0.63,35.92,99.01,7.946,8.19,7.967,7.967,
2022/09/27,08:58:21,-0.0430,26.594,0.036,0.067,64.361,996.653,-3.347,0.66,0.66,35.92,98.93,7.934,8.20,7.956,7.956,
2022/09/27,08:58:22,-0.0430,26.527,0.037,0.067,64.578,996.672,-3.328,0.65,0.65,35.89,98.98,7.945,8.22,7.966,7.967,
2022/09/27,08:58:23,-0.0430,26.417,0.037,0.067,64.872,996.701,-3.299,0.64,0.64,35.84,99.11,7.967,8.22,7.989,7.989,
2022/09/27,08:58:24,-0.0430,26.347,0.037,0.067,65.119,996.720,-3.280,0.69,0.69,35.88,99.12,7.973,8.19,7.995,7.995,
2022/09/27,08:58:25,-0.0430,26.332,0.037,0.067,65.143,996.724,-3.276,0.67,0.67,35.83,99.13,7.976,8.20,7.997,7.998,
2022/09/27,08:58:26,-0.0430,26.343,0.037,0.067,65.074,996.721,-3.279,0.65,0.65,35.84,99.08,7.971,8.21,7.992,7.993,
2022/09/27,08:58:27,-0.0430,26.422,0.037,0.067,64.937,996.700,-3.300,0.64,0.64,35.86,99.07,7.962,8.21,7.984,7.984,
2022/09/27,08:58:28,-0.0430,26.405,0.037,0.067,64.932,996.704,-3.295,0.65,0.65,35.88,99.06,7.964,8.20,7.985,7.985,
2022/09/27,08:58:29,-0.0430,26.423,0.037,0.067,64.870,996.700,-3.300,0.66,0.66,35.89,99.06,7.963,8.22,7.985,7.985,
2022/09/27,08:58:30,-0.0215,26.425,0.037,0.067,64.811,996.699,-3.301,0.66,0.66,35.85,98.96,7.951,8.19,7.973,7.973,
2022/09/27,08:58:31,-0.0430,26.435,0.037,0.067,64.883,996.696,-3.303,0.66,0.66,35.83,99.09,7.962,8.21,7.984,7.984,
2022/09/27,08:58:32,-0.0430,26.442,0.037,0.067,64.975,996.694,-3.305,0.66,0.66,35.79,99.04,7.957,8.21,7.978,7.979,
2022/09/27,08:58:33,-0.0430,26.469,0.037,0.067,64.941,996.687,-3.313,0.69,0.69,35.77,99.02,7.950,8.22,7.972,7.972,
2022/09/27,08:58:34,-0.0430,26.455,0.037,0.067,64.966,996.691,-3.309,0.68,0.68,35.80,98.93,7.946,8.19,7.968,7.968,
2022/09/27,08:58:35,-0.0430,26.436,0.037,0.067,65.042,996.696,-3.304,0.66,0.66,35.75,99.19,7.966,8.22,7.988,7.988,
2022/09/27,08:58:36,-0.0430,26.427,0.037,0.067,65.204,996.699,-3.301,0.67,0.67,35.75,99.07,7.957,8.22,7.979,7.979,
2022/09/27,08:58:37,-0.0430,26.453,0.037,0.067,65.093,996.692,-3.308,0.66,0.66,35.75,99.01,7.950,8.20,7.971,7.972,
2022/09/27,08:58:38,-0.0215,26.402,0.037,0.067,65.075,996.705,-3.295,0.66,0.66,35.75,99.05,7.957,8.22,7.979,7.979,
2022/09/27,08:58:39,-0.0430,26.341,0.037,0.067,65.129,996.722,-3.278,0.66,0.66,35.77,98.99,7.960,8.22,7.981,7.982,
2022/09/27,08:58:40,-0.0430,26.351,0.037,0.067,65.008,996.719,-3.281,0.68,0.68,35.80,99.15,7.974,8.22,7.995,7.995,
2022/09/27,08:58:41,-0.0430,26.359,0.037,0.067,64.974,996.717,-3.283,0.64,0.64,35.79,99.19,7.980,8.21,8.001,8.002,
2022/09/27,08:58:42,-0.0430,26.381,0.037,0.067,64.858,996.711,-3.289,0.66,0.66,35.81,99.05,7.961,8.21,7.982,7.983,
2022/09/27,08:58:43,-0.0430,26.313,0.037,0.067,65.134,996.729,-3.270,0.68,0.68,35.75,99.18,7.981,8.21,8.002,8.003,
2022/09/27,08:58:44,-0.0430,26.301,0.037,0.067,65.253,996.732,-3.267,0.66,0.66,35.75,99.10,7.972,8.21,7.994,7.994,
2022/09/27,08:58:45,-0.0430,26.296,0.037,0.067,65.361,996.734,-3.266,0.63,0.63,35.71,99.22,7.983,8.22,8.004,8.005,
2022/09/27,08:58:46,-0.0430,26.351,0.037,0.067,65.247,996.719,-3.281,0.65,0.65,35.73,99.14,7.969,8.22,7.991,7.991,
2022/09/27,08:58:47,-0.0215,26.299,0.037,0.067,65.480,996.733,-3.267,0.69,0.69,35.68,99.17,7.979,8.19,8.000,8.001,
2022/09/27,08:58:48,-0.0430,26.203,0.037,0.068,65.786,996.759,-3.241,0.68,0.68,35.64,99.25,7.999,8.20,8.020,8.021,
2022/09/27,08:58:49,-0.0430,26.072,0.037,0.068,66.139,996.794,-3.206,0.66,0.66,35.63,99.28,8.013,8.19,8.034,8.035,
2022/09/27,08:58:50,-0.0430,26.026,0.037,0.068,66.283,996.806,-3.194,0.75,0.75,35.96,99.33,8.025,8.19,8.046,8.047,
2022/09/27,08:58:51,-0.0430,26.001,0.037,0.068,66.162,996.813,-3.187,0.11,0.11,0.42,99.33,8.030,8.21,8.051,8.052,
2022/09/27,08:58:52,-0.0430,25.993,0.037,0.068,66.195,996.815,-3.185,0.32,0.32,0.05,99.31,8.025,8.21,8.047,8.047,
2022/09/27,08:58:53,-0.0430,26.046,0.037,0.067,65.962,996.801,-3.199,0.11,0.11,0.04,99.23,8.012,8.20,8.033,8.034,
2022/09/27,08:58:54,-0.0215,26.040,0.037,0.067,65.978,996.803,-3.197,0.26,0.26,0.01,99.24,8.015,8.21,8.036,8.037,
2022/09/27,08:58:55,-0.0215,26.078,0.037,0.067,65.857,996.793,-3.207,0.21,0.21,-0.01,99.24,8.011,8.20,8.032,8.033,
2022/09/27,08:58:56,-0.0430,26.143,0.037,0.067,65.682,996.775,-3.225,0.14,0.14,-0.03,99.17,7.999,8.22,8.021,8.021,
2022/09/27,08:58:57,-0.0430,26.202,0.037,0.067,65.452,996.759,-3.241,0.32,0.32,0.01,99.13,7.986,8.22,8.007,8.008,
2022/09/27,08:58:58,-0.0430,26.169,0.037,0.067,65.650,996.768,-3.232,0.11,0.11,0.03,99.04,7.981,8.22,8.002,8.003,
2022/09/27,08:58:59,-0.0430,26.198,0.037,0.067,65.578,996.760,-3.240,0.24,0.24,0.00,99.07,7.980,8.21,8.002,8.002,
2022/09/27,08:59:00,-0.0215,26.156,0.037,0.067,65.545,996.771,-3.229,0.26,0.26,-0.04,99.17,7.993,8.20,8.015,8.015,
2022/09/27,08:59:01,-0.0430,26.136,0.037,0.067,65.661,996.777,-3.223,0.11,0.11,-0.01,99.14,7.991,8.22,8.013,8.013,
2022/09/27,08:59:02,-0.0215,26.142,0.037,0.067,65.601,996.775,-3.225,0.31,0.31,0.01,99.07,7.983,8.22,8.005,8.005,
2022/09/27,08:59:03,-0.0430,26.121,0.037,0.067,65.665,996.781,-3.219,0.14,0.14,0.01,99.22,8.001,8.22,8.023,8.023,
2022/09/27,08:59:04,-0.0430,26.096,0.037,0.067,65.585,996.787,-3.212,0.16,0.16,-0.05,99.06,7.988,8.21,8.010,8.010,
2022/09/27,08:59:05,-0.0430,26.106,0.037,0.067,65.449,996.785,-3.215,0.29,0.29,-0.03,99.18,8.001,8.21,8.023,8.023,
2022/09/27,08:59:06,-0.0430,26.140,0.037,0.067,65.397,996.776,-3.224,0.63,0.63,35.88,99.25,8.004,8.21,8.025,8.026,
